seq_id,site_id,geo_tract,add_num,add_str,zipcode,muni,nhood,prop_name,year_blt,company,park_incl,cost_space,park_add,nrs_tserv,hou_type,rnt_studio,rnt_unit1,rnt_unit2,rnt_unit3,rnt_unit_t,cnd_studio,cnd_unit1,cnd_unit2,cnd_unit3,cnd_unit_t,vac_studio,vac_unit1,vac_unit2,vac_unit3,vac_unit_t,sub_studio,sub_unit1,sub_unit2,sub_unit3,sub_unit_t,cost_apt_s,cost_apt_1,cost_apt_2,cost_apt_3,cost_cnd_s,cost_cnd_1,cost_cnd_2,cost_cnd_3,ov_lot_spc,ov_gar_spc,ov_lot_veh,ov_gar_veh,ov_spc,ov_veh,ov_empt,apt_unit_t,apt_occu_t,util_rate,park_dem,park_sup,supply_tot,x_coord,y_coord,ct_pop_tot,bg_pop_den,bg_emp_den,bg_act_den,walk_score,jobs_30min,mbta_rapid,mbta_crail,bldg_agec,bldg_szec,rental,bldg_affp,bldg_bed1,bldg_bed2,bldg_bed3,avg_bedrms,bldg_bed1p,bldg_bed2p,bldg_bed3p,rent_punit,rent_proom,sfc_vs_gar,park_bike,park_bund,park_cost,cost_v_unt,cost_v_brm,phase
1527,328,25017374700,192,Lexington Street,2466,Newton,,,,not known,Yes,,There is no option for additional parking.,f,Condos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,,,,,0,0,0,0,19,0,18,0,19,18,0,10,10,0.947368,1.8,1.9,1.9,42.3542,-71.2428,4651,0,0,0,58,0,f,f,0,1,0,1,4,5,1,1.7,0.4,0.5,0.1,0,0,0,f,1,0,0,0,phase 4
1528,329,25017373700,45,Pelham Street,2459,Newton,,,,Newton Housing Authority,Yes,,There is no option for additional parking.,f,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,10,,,,,0,0,0,0,5,0,0,0,5,0,0,10,10,0,0,0.5,0.5,42.3313,-71.1965,3580,7.36695,4.03214,11.3991,81,31862,f,f,0,1,0,1,4,5,1,1.7,0.4,0.5,0.1,0,0,0,f,1,0,0,0,phase 4
1529,330,25017370104,3,Repton Circle,2472,Watertown,,,,First Realty Management,Yes,,Other; please specify,t,Condos,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,,,,,385000,475000,630000,0,222,135,120,97,357,217,0,179,179,0.607843,1.21229,1.99441,1.99441,42.3673,-71.2114,0,0,0,0,69,0,f,f,0,3,1,0.156425,94,73,12,1.5419,0.52514,0.407821,0.0670391,0,0,0.608108,f,1,0,0,0,phase 4
1530,331,25017370104,290,Pleasant St,2472,Watertown,,,,J A Wood Management,Yes,,There is no option for additional parking.,f,Condos,0,0,0,0,0,0,56,0,0,56,0,0,0,0,0,0,3,0,0,3,,,,,0,675000,0,0,109,0,77,0,109,77,0,59,59,0.706422,1.30508,1.84746,1.84746,42.3679,-71.1982,0,0,0,0,79,0,f,f,0,2,0,0.0508475,59,0,0,1,1,0,0,675000,675000,0,t,1,0,0,0,phase 4
1531,332,25017370104,60,Howard St,2472,Watertown,,,,Lincoln Property Company,No,$125.00,Parking is not included with rent/purchase price; residents pay for each space requested.,f,Apartments,0,35,20,11,66,0,0,0,0,0,0,2,1,0,3,0,4,2,1,7,,,,,0,0,0,0,12,99,10,66,111,76,0,73,70,0.684685,1.08571,1.52055,1.52055,42.3688,-71.1954,0,0,0,0,84,0,f,f,0,2,1,0.0958904,37,21,12,1.64286,0.528571,0.3,0.171429,2602.27,1590.28,8.25,t,0,125,0.0480349,0.0786026,phase 4
1532,333,25021400202,150,Pleasant St,2446,Brookline,,,,Peabody Properties; Inc.,No,Parking is included in purchase price for Condos only - Rental apts. have to pay $95 monthly.,Other; please specify,f,Apartments,0,0,0,0,39,0,0,0,0,0,0,0,1,0,1,0,3,13,3,19,,,,,0,500000,1000000,2000000,1,68,1,49,69,50,0,58,57,0.724638,0.877193,1.18966,1.18966,42.348,-71.1185,0,0,0,0,75,0,f,f,0,2,1,0.327586,26,26,5,1.63158,0.45614,0.45614,0.0877193,0,0,68,f,0,0,0,0,phase 4
1533,334,25021457200,83,Pickering Street,0,Needham,,,,Crowninshield Management,Yes,,Other; please specify,f,Apartments,0,24,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,52,0,21,0,52,21,0,28,28,0.403846,0.75,1.85714,1.85714,42.2823,-71.2337,5913,7.37359,18.2315,25.6051,90,11289,f,f,0,2,1,0,24,4,0,1.14286,0.857143,0.142857,0,1321.43,1156.25,0,f,1,0,0,0,phase 4
1534,335,25017370104,345,Pleasant St,2472,Watertown,,,,NORTHERN PROPERTY MANAGEMENT INC,Yes,,The resident must pay for each additional space.,f,Apartments,1,2,18,0,21,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,,,,,0,0,0,0,38,0,33,0,38,33,0,26,26,0.868421,1.26923,1.46154,1.46154,42.3679,-71.2002,0,0,0,0,73,0,f,f,0,2,1,0.192308,4,22,0,1.84615,0.153846,0.846154,0,2892.86,1557.69,0,t,1,0,0,0,phase 4
1535,336,25017370402,101,N Beacon St,2472,Watertown,,,,Peacock Properties; LLC,Yes,,Other; please specify,f,Condos,0,0,0,0,0,0,7,17,0,24,0,0,0,0,0,0,1,3,0,4,,,,,0,630000,850000,0,39,0,15,0,39,15,0,28,28,0.384615,0.535714,1.39286,1.39286,42.3641,-71.1792,0,0,0,0,92,0,f,f,0,2,0,0.142857,8,20,0,1.71429,0.285714,0.714286,0,785833,460000,0,t,1,0,0,0,phase 4
1536,337,25017370301,319,Arlington St,2472,Watertown,,,,HallKeen,Yes,,The resident must pay for each additional space.,f,Apartments,0,4,19,0,23,0,0,0,0,0,0,1,0,0,1,0,12,3,0,15,,,,,0,0,0,0,60,0,28,0,60,28,0,38,37,0.466667,0.756757,1.57895,1.57895,42.3734,-71.1572,0,0,0,0,88,0,f,f,0,2,1,0.394737,6,31,0,1.83784,0.162162,0.837838,0,2576.09,1410.71,0,f,1,0,0,0,phase 4
1537,338,25017374600,429,Cherry Street,2465,Newton,,,,Young Company,Yes,N/A,There is no option for additional parking.,f,Condos,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,1,3,0,4,,,,,0,690000,808800,0,1,18,0,12,19,12,0,13,13,0.631579,0.923077,1.46154,1.46154,42.3497,-71.2289,5191,7.98762,4.93626,12.9239,77,22397,f,f,0,1,0,0.307692,0,13,0,2,0,1,0,808800,404400,18,f,1,0,0,0,phase 4
1538,339,25021403501,275,2nd Avenue,2494,Needham,,,,Needham Residential LLC/Toll Brothers,No,125,Parking is not included with rent/purchase price; residents pay for each space requested.,f,Apartments,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,6,526,5,237,532,242,0,390,390,0.454887,0.620513,1.3641,1.3641,42.3014,-71.2156,0,0,0,0,37,0,f,f,0,3,1,0,203,160,27,1.54872,0.520513,0.410256,0.0692308,0,0,87.6667,t,0,125,0,0,phase 4
1539,340,25017361200,1,Nathan Pratt Drive,1742,Concord,,,,Greystar,Yes,Uncovered parking is free; garages are $250/month for single and $300/month for double,The resident must pay for each additional space.,f,Apartments,0,99,98,65,262,0,0,0,0,0,0,5,3,1,9,0,33,49,6,88,,,,,0,0,0,0,446,0,371,0,446,371,0,350,341,0.831839,1.08798,1.27429,1.27429,42.4365,-71.4272,7556,6.05282,3.1878,9.24062,28,899,f,f,0,3,1,0.251429,128,128,85,1.8739,0.375367,0.375367,0.249267,2623.09,1402.55,0,f,1,0,0,0,phase 4
1540,341,25017373300,845,Washington Street,2466,Newton,,,,Mark Management,No,$175,The resident must pay for each additional space.;Parking is not included with rent/purchase price; residents pay for each space requested.,f,Apartments,9,50,42,4,105,0,0,0,0,0,1,0,1,1,3,4,15,14,2,35,,,,,0,0,0,0,99,210,8,120,309,128,0,140,137,0.414239,0.934307,2.20714,2.20714,42.3516,-71.2084,3205,11.5911,11.6208,23.2119,87,69530,f,f,0,3,1,0.25,77,55,5,1.47445,0.562044,0.40146,0.0364963,3000,3000,2.12121,f,0,175,0.0583333,0.0583333,phase 4
1541,342,25017361200,223,Laws Brook Rd,1742,Concord,,,,Warner Woods LLC,Yes,Assigned garage parking optional at $100 per month,The resident must pay for each additional space.;Other; please specify,f,Apartments,6,30,44,0,80,0,0,0,0,0,0,0,0,0,0,0,10,6,0,16,,,,,0,0,0,0,80,64,42,49,144,91,0,96,96,0.631944,0.947917,1.5,1.5,42.4586,-71.4052,7556,0,0,0,51,0,f,f,0,2,1,0.166667,43,53,0,1.55208,0.447917,0.552083,0,2487.5,1604.84,0.8,f,1,0,0,0,phase 4
1542,343,25017370104,330-350,Pleasant St,2472,Watertown,,,,Lincoln Property Company,No,$125 Per Month,Parking is not included with rent/purchase price; residents pay for each space requested.,t,Apartments,0,57,24,3,84,0,0,0,0,0,0,21,10,2,33,0,8,6,1,15,,,,,0,0,0,0,12,106,5,66,118,71,0,99,66,0.601695,1.07576,1.19192,1.19192,42.3676,-71.2001,0,0,0,0,73,0,f,f,0,2,1,0.151515,45,19,2,1.34848,0.681818,0.287879,0.030303,2419.64,1782.89,8.83333,t,0,125,0.0516605,0.0701107,phase 4
1543,344,25017370104,1,Repton Place,2472,Watertown,,,,Bozzuto Management Company,No,$95/month for garage; free for surface space,,t,Apartments,7,73,86,8,174,0,0,0,0,0,0,3,10,1,14,2,11,17,2,32,,,,,0,0,0,0,215,168,168,117,383,285,0,206,192,0.744125,1.48438,1.85922,1.85922,42.3678,-71.2105,0,0,0,0,69,0,f,f,0,3,1,0.15534,88,95,9,1.58854,0.458333,0.494792,0.046875,2732.95,2312.5,0.781395,t,0,0,0,0,phase 4
1544,345,25017370403,20,Watertown St,2472,Watertown,,,,Equity Residential,No,$125./pm,Parking is not included with rent/purchase price; residents pay for each space requested.,f,Apartments,17,62,47,0,126,0,0,0,0,0,1,1,1,0,3,2,2,4,0,8,,,,,0,0,0,0,22,191,9,146,213,155,0,134,131,0.7277,1.18321,1.58955,1.58955,42.3643,-71.1874,0,0,0,0,93,0,f,f,0,3,1,0.0597015,82,49,0,1.37405,0.625954,0.374046,0,2966.27,2160.4,8.68182,t,0,125,0.0421405,0.0578595,phase 4
1545,346,25017374400,1940,Washington Street,2466,Newton,,,,National Development,Yes,N/A,The resident must pay for each additional space.,f,Apartments,0,58,79,7,144,0,0,0,0,0,0,4,5,0,9,0,17,17,6,40,,,,,0,0,0,0,0,278,0,173,278,173,0,184,175,0.622302,0.988571,1.51087,1.51087,42.3313,-71.2397,6359,4.98576,1.49216,6.47792,27,21411,f,f,0,3,1,0.217391,70,96,9,1.65143,0.4,0.548571,0.0514286,3000,1822.78,278,t,1,0,0,0,phase 4
